rowid,pl_hostname,pl_letter,pl_discmethod,pl_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_massj,pl_massjerr1,pl_massjerr2,pl_massjlim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,ra_str,ra,dec_str,dec,st_dist,st_disterr1,st_disterr2,st_distlim,st_teff,st_tefferr,st_tefflim,st_teffblend,st_mass,st_masserr,st_masslim,st_massblend,st_rad,st_raderr,st_radlim,st_radblend,hd_name,hip_name,pl_name,pl_tranflag,pl_rvflag,pl_imgflag,pl_astflag,pl_omflag,pl_cbflag,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_trandur,pl_trandurerr1,pl_trandurerr2,pl_trandurlim,pl_disc,pl_status,pl_mnum,pl_pelink,pl_edelink,st_plx,st_plxerr,st_plxlim,st_plxblend,st_pmra,st_pmraerr,st_pmralim,st_pmdec,st_pmdecerr,st_pmdeclim,st_sp,st_spstr,st_sperr,st_splim,st_spblend
1398,Kepler-329,b,Transit,2,7.416397,0.000046,-0.000046,0,,,,,,,,,0.125,0.022,-0.022,0,,,,,,,,,19h57m04.33s,299.268036,+45d13m38.7s,45.227428,,,,,4257,200,0,0,0.53,,0,0,0.52,0.05,0,0,,,Kepler-329 b,1,0,0,0,0,0,,,,,1.4,0.25,-0.25,0,0.0903,0.0041,-0.0041,0,2014,3,0,http://exoplanet.eu/catalog/kepler-329_b/,http://exoplanets.org/detail/Kepler-329_b,,,,,,,,,,,,,,,
1399,Kepler-329,c,Transit,2,18.684737,0.000089,-0.000089,0,,,,,,,,,0.172,0.026,-0.026,0,,,,,,,,,19h57m04.33s,299.268036,+45d13m38.7s,45.227428,,,,,4257,200,0,0,0.53,,0,0,0.52,0.05,0,0,,,Kepler-329 c,1,0,0,0,0,0,,,,,1.93,0.29,-0.29,0,0.1645,0.0036,-0.0036,0,2014,3,0,http://exoplanet.eu/catalog/kepler-329_c/,http://exoplanets.org/detail/Kepler-329_c,,,,,,,,,,,,,,,
1400,Kepler-330,b,Transit,2,8.25978,0.000076,-0.000076,0,,,,,,,,,0.12,0.047,-0.047,0,,,,,,,,,19h13m47.37s,288.447388,+44d48m06.1s,44.801685,,,,,5117,200,0,0,0.78,,0,0,0.72,0.27,0,0,,,Kepler-330 b,1,0,0,0,0,0,,,,,1.35,0.53,-0.53,0,0.1252,0.0084,-0.0084,0,2014,3,0,http://exoplanet.eu/catalog/kepler-330_b/,http://exoplanets.org/detail/Kepler-330_b,,,,,,,,,,,,,,,
1401,Kepler-330,c,Transit,2,15.955387,0.000076,-0.000076,0,,,,,,,,,0.174,0.064,-0.064,0,,,,,,,,,19h13m47.37s,288.447388,+44d48m06.1s,44.801685,,,,,5117,200,0,0,0.78,,0,0,0.72,0.27,0,0,,,Kepler-330 c,1,0,0,0,0,0,,,,,1.95,0.72,-0.72,0,0.1632,0.0037,-0.0037,0,2014,3,0,http://exoplanet.eu/catalog/kepler-330_c/,http://exoplanets.org/detail/Kepler-330_c,,,,,,,,,,,,,,,
1402,Kepler-331,b,Transit,3,8.457496,0.000024,-0.000024,0,,,,,,,,,0.162,0.017,-0.017,0,,,,,,,,,19h27m20.24s,291.83432,+39d18m26.5s,39.307358,,,,,4347,200,0,0,0.51,,0,0,0.49,0.05,0,0,,,Kepler-331 b,1,0,0,0,0,0,,,,,1.82,0.19,-0.19,0,0.096,0.003,-0.003,0,2014,3,0,http://exoplanet.eu/catalog/kepler-331_b/,http://exoplanets.org/detail/Kepler-331_b,,,,,1.3,,,-1.7,,,,,,,
1403,Kepler-331,c,Transit,3,17.28111,0.000064,-0.000064,0,,,,,,,,,0.164,0.017,-0.017,0,,,,,,,,,19h27m20.24s,291.83432,+39d18m26.5s,39.307358,,,,,4347,200,0,0,0.51,,0,0,0.49,0.05,0,0,,,Kepler-331 c,1,0,0,0,0,0,,,,,1.84,0.19,-0.19,0,0.1155,0.003,-0.003,0,2014,3,0,http://exoplanet.eu/catalog/kepler-331_c/,http://exoplanets.org/detail/Kepler-331_c,,,,,1.3,,,-1.7,,,,,,,
1404,Kepler-331,d,Transit,3,32.134328,0.000216,-0.000216,0,,,,,,,,,0.146,0.015,-0.015,0,,,,,,,,,19h27m20.24s,291.83432,+39d18m26.5s,39.307358,,,,,4347,200,0,0,0.51,,0,0,0.49,0.05,0,0,,,Kepler-331 d,1,0,0,0,0,0,,,,,1.64,0.17,-0.17,0,0.1173,0.0055,-0.0055,0,2014,3,0,http://exoplanet.eu/catalog/kepler-331_d/,http://exoplanets.org/detail/Kepler-331_d,,,,,1.3,,,-1.7,,,,,,,
1405,Kepler-332,b,Transit,3,7.626324,0.000028,-0.000028,0,,,,,,,,,0.104,0.007,-0.007,0,,,,,,,,,19h06m39.11s,286.662964,+47d24m49.3s,47.4137,,,,,4955,100,0,0,0.8,,0,0,0.72,0.04,0,0,,,Kepler-332 b,1,0,0,0,0,0,,,,,1.17,0.08,-0.08,0,0.0987,0.003,-0.003,0,2014,3,0,http://exoplanet.eu/catalog/kepler-332_b/,http://exoplanets.org/detail/Kepler-332_b,,,,,,,,,,,,,,,
1406,Kepler-332,c,Transit,3,15.995622,0.000108,-0.000108,0,,,,,,,,,0.097,0.007,-0.007,0,,,,,,,,,19h06m39.11s,286.662964,+47d24m49.3s,47.4137,,,,,4955,100,0,0,0.8,,0,0,0.72,0.04,0,0,,,Kepler-332 c,1,0,0,0,0,0,,,,,1.09,0.08,-0.08,0,0.1408,0.0053,-0.0053,0,2014,3,0,http://exoplanet.eu/catalog/kepler-332_c/,http://exoplanets.org/detail/Kepler-332_c,,,,,,,,,,,,,,,
1407,Kepler-332,d,Transit,3,34.21154,0.000326,-0.000326,0,,,,,,,,,0.105,0.007,-0.007,0,,,,,,,,,19h06m39.11s,286.662964,+47d24m49.3s,47.4137,,,,,4955,100,0,0,0.8,,0,0,0.72,0.04,0,0,,,Kepler-332 d,1,0,0,0,0,0,,,,,1.18,0.08,-0.08,0,0.1962,0.0068,-0.0068,0,2014,3,0,http://exoplanet.eu/catalog/kepler-332_d/,http://exoplanets.org/detail/Kepler-332_d,,,,,,,,,,,,,,,
1408,Kepler-333,b,Transit,2,12.551158,0.000044,-0.000044,0,,,,,,,,,0.118,0.014,-0.014,0,,,,,,,,,19h29m08.66s,292.286072,+40d54m48.9s,40.913586,,,,,4259,200,0,0,0.54,,0,0,0.53,0.05,0,0,,,Kepler-333 b,1,0,0,0,0,0,,,,,1.32,0.16,-0.16,0,0.134,0.0029,-0.0029,0,2014,3,0,http://exoplanet.eu/catalog/kepler-333_b/,http://exoplanets.org/detail/Kepler-333_b,,,,,12,,,-11.5,,,,,,,
1409,Kepler-333,c,Transit,2,24.08821,0.000207,-0.000207,0,,,,,,,,,0.099,0.018,-0.018,0,,,,,,,,,19h29m08.66s,292.286072,+40d54m48.9s,40.913586,,,,,4259,200,0,0,0.54,,0,0,0.53,0.05,0,0,,,Kepler-333 c,1,0,0,0,0,0,,,,,1.11,0.2,-0.2,0,0.1663,0.0058,-0.0058,0,2014,3,0,http://exoplanet.eu/catalog/kepler-333_c/,http://exoplanets.org/detail/Kepler-333_c,,,,,12,,,-11.5,,,,,,,
1410,Kepler-334,b,Transit,3,5.470319,0.000021,-0.000021,0,,,,,,,,,0.1,0.019,-0.019,0,,,,,,,,,19h08m33.76s,287.140656,+47d06m54.7s,47.115196,,,,,5828,100,0,0,1,,0,0,1.07,0.19,0,0,,,Kepler-334 b,1,0,0,0,0,0,,,,,1.12,0.21,-0.21,0,0.1267,0.0027,-0.0027,0,2014,3,0,http://exoplanet.eu/catalog/kepler-334_b/,http://exoplanets.org/detail/Kepler-334_b,,,,,,,,,,,,,,,
1411,Kepler-334,c,Transit,3,12.758005,0.000055,-0.000055,0,,,,,,,,,0.128,0.023,-0.023,0,,,,,,,,,19h08m33.76s,287.140656,+47d06m54.7s,47.115196,,,,,5828,100,0,0,1,,0,0,1.07,0.19,0,0,,,Kepler-334 c,1,0,0,0,0,0,,,,,1.43,0.26,-0.26,0,0.1703,0.003,-0.003,0,2014,3,0,http://exoplanet.eu/catalog/kepler-334_c/,http://exoplanets.org/detail/Kepler-334_c,,,,,,,,,,,,,,,
1412,Kepler-334,d,Transit,3,25.09849,0.000142,-0.000142,0,,,,,,,,,0.126,0.023,-0.023,0,,,,,,,,,19h08m33.76s,287.140656,+47d06m54.7s,47.115196,,,,,5828,100,0,0,1,,0,0,1.07,0.19,0,0,,,Kepler-334 d,1,0,0,0,0,0,,,,,1.41,0.26,-0.26,0,0.1153,0.0042,-0.0042,0,2014,3,0,http://exoplanet.eu/catalog/kepler-334_d/,http://exoplanets.org/detail/Kepler-334_d,,,,,,,,,,,,,,,
1413,Kepler-335,b,Transit,2,6.562331,0.000031,-0.000031,0,,,,,,,,,0.302,0.06,-0.06,0,,,,,,,,,19h44m15.43s,296.064301,+45d25m43.0s,45.428623,,,,,5877,112,0,0,0.99,,0,0,1.85,0.35,0,0,,,Kepler-335 b,1,0,0,0,0,0,,,,,3.39,0.67,-0.67,0,0.1681,0.0028,-0.0028,0,2014,3,0,http://exoplanet.eu/catalog/kepler-335_b/,http://exoplanets.org/detail/Kepler-335_b,,,,,,,,,,,,,,,
1414,Kepler-335,c,Transit,2,67.844469,0.001423,-0.001423,0,,,,,,,,,0.274,0.059,-0.059,0,,,,,,,,,19h44m15.43s,296.064301,+45d25m43.0s,45.428623,,,,,5877,112,0,0,0.99,,0,0,1.85,0.35,0,0,,,Kepler-335 c,1,0,0,0,0,0,,,,,3.07,0.66,-0.66,0,0.5065,0.0147,-0.0147,0,2014,3,0,http://exoplanet.eu/catalog/kepler-335_c/,http://exoplanets.org/detail/Kepler-335_c,,,,,,,,,,,,,,,
1415,Kepler-336,b,Transit,3,2.024823,0.000017,-0.000017,0,,,,,,,,,0.091,0.017,-0.017,0,,,,,,,,,19h20m57.03s,290.23764,+41d19m52.9s,41.331371,,,,,5867,100,0,0,0.89,,0,0,1.3,0.23,0,0,,,Kepler-336 b,1,0,0,0,0,0,,,,,1.02,0.19,-0.19,0,0.1151,0.0055,-0.0055,0,2014,3,0,http://exoplanet.eu/catalog/kepler-336_b/,http://exoplanets.org/detail/Kepler-336_b,,,,,-0.7,,,-10.8,,,,,,,
1416,Kepler-336,c,Transit,3,9.600001,0.000035,-0.000035,0,,,,,,,,,0.187,0.033,-0.033,0,,,,,,,,,19h20m57.03s,290.23764,+41d19m52.9s,41.331371,,,,,5867,100,0,0,0.89,,0,0,1.3,0.23,0,0,,,Kepler-336 c,1,0,0,0,0,0,,,,,2.1,0.37,-0.37,0,0.1768,0.0025,-0.0025,0,2014,3,0,http://exoplanet.eu/catalog/kepler-336_c/,http://exoplanets.org/detail/Kepler-336_c,,,,,-0.7,,,-10.8,,,,,,,
1417,Kepler-336,d,Transit,3,20.678772,0.000102,-0.000102,0,,,,,,,,,0.211,0.043,-0.043,0,,,,,,,,,19h20m57.03s,290.23764,+41d19m52.9s,41.331371,,,,,5867,100,0,0,0.89,,0,0,1.3,0.23,0,0,,,Kepler-336 d,1,0,0,0,0,0,,,,,2.37,0.48,-0.48,0,0.1881,0.0036,-0.0036,0,2014,3,0,http://exoplanet.eu/catalog/kepler-336_d/,http://exoplanets.org/detail/Kepler-336_d,,,,,-0.7,,,-10.8,,,,,,,
1418,Kepler-337,b,Transit,2,3.292781,0.000019,-0.000019,0,,,,,,,,,0.137,0.038,-0.038,0,,,,,,,,,19h20m14.52s,290.060486,+47d09m50.2s,47.163956,,,,,5684,175,0,0,0.96,,0,0,1.76,0.48,0,0,,,Kepler-337 b,1,0,0,0,0,0,,,,,1.54,0.43,-0.43,0,0.1986,0.004,-0.004,0,2014,3,0,http://exoplanet.eu/catalog/kepler-337_b/,http://exoplanets.org/detail/Kepler-337_b,,,,,,,,,,,,,,,
1419,Kepler-337,c,Transit,2,9.693201,0.000047,-0.000047,0,,,,,,,,,0.183,0.051,-0.051,0,,,,,,,,,19h20m14.52s,290.060486,+47d09m50.2s,47.163956,,,,,5684,175,0,0,0.96,,0,0,1.76,0.48,0,0,,,Kepler-337 c,1,0,0,0,0,0,,,,,2.05,0.57,-0.57,0,0.2295,0.0033,-0.0033,0,2014,3,0,http://exoplanet.eu/catalog/kepler-337_c/,http://exoplanets.org/detail/Kepler-337_c,,,,,,,,,,,,,,,
1420,Kepler-338,b,Transit,4,13.726976,0.000059,-0.000059,0,,,,,,,,,0.218,0.012,-0.012,0,,,,,,,,,18h51m54.95s,282.978943,+40d47m03.7s,40.784348,,,,,5923,77,0,0,1.1,,0,0,1.74,0.08,0,0,,,Kepler-338 b,1,0,0,0,0,0,,,,,2.44,0.13,-0.13,0,0.3037,0.0035,-0.0035,0,2014,3,0,http://exoplanet.eu/catalog/kepler-338_b/,http://exoplanets.org/detail/Kepler-338_b,,,,,16.1,,,12,,,,,,,
1421,Kepler-338,c,Transit,4,24.310856,0.000158,-0.000158,0,,,,,,,,,0.209,0.011,-0.011,0,,,,,,,,,18h51m54.95s,282.978943,+40d47m03.7s,40.784348,,,,,5923,77,0,0,1.1,,0,0,1.74,0.08,0,0,,,Kepler-338 c,1,0,0,0,0,0,,,,,2.34,0.12,-0.12,0,0.3675,0.0049,-0.0049,0,2014,3,0,http://exoplanet.eu/catalog/kepler-338_c/,http://exoplanets.org/detail/Kepler-338_c,,,,,16.1,,,12,,,,,,,
1422,Kepler-338,d,Transit,4,44.431014,0.000368,-0.000368,0,,,,,,,,,0.268,0.025,-0.025,0,,,,,,,,,18h51m54.95s,282.978943,+40d47m03.7s,40.784348,,,,,5923,77,0,0,1.1,,0,0,1.74,0.08,0,0,,,Kepler-338 d,1,0,0,0,0,0,,,,,3,0.28,-0.28,0,0.4427,0.0065,-0.0065,0,2014,3,0,http://exoplanet.eu/catalog/kepler-338_d/,http://exoplanets.org/detail/Kepler-338_d,,,,,16.1,,,12,,,,,,,
1423,Kepler-338,e,Transit Timing Variations,4,9.341,,,0,,,,,0.027,0.023,-0.02,0,0.139,0.006,-0.006,0,,,,,,,,,18h51m54.95s,282.978943,+40d47m03.7s,40.784348,,,,,5923,77,0,0,1.1,,0,0,1.74,0.08,0,0,,,Kepler-338 e,1,0,0,0,0,0,8.5,7.2,-6.3,0,1.56,0.07,-0.07,0,,,,,2014,3,0,,,,,,,16.1,,,12,,,,,,,
1424,Kepler-339,b,Transit,3,4.977656,0.000019,-0.000019,0,,,,,,,,,0.127,0.059,-0.059,0,,,,,,,,,19h33m24.41s,293.351715,+48d26m40.7s,48.444641,,,,,5631,200,0,0,0.84,,0,0,0.8,0.36,0,0,,,Kepler-339 b,1,0,0,0,0,0,,,,,1.42,0.66,-0.66,0,0.1064,0.0029,-0.0029,0,2014,3,0,http://exoplanet.eu/catalog/kepler-339_b/,http://exoplanets.org/detail/Kepler-339_b,,,,,,,,,,,,,,,
1425,Kepler-339,c,Transit,3,6.988055,0.000053,-0.000053,0,,,,,,,,,0.103,0.046,-0.046,0,,,,,,,,,19h33m24.41s,293.351715,+48d26m40.7s,48.444641,,,,,5631,200,0,0,0.84,,0,0,0.8,0.36,0,0,,,Kepler-339 c,1,0,0,0,0,0,,,,,1.15,0.52,-0.52,0,0.1313,0.0054,-0.0054,0,2014,3,0,http://exoplanet.eu/catalog/kepler-339_c/,http://exoplanets.org/detail/Kepler-339_c,,,,,,,,,,,,,,,
1426,Kepler-339,d,Transit,3,10.558345,0.000081,-0.000081,0,,,,,,,,,0.104,0.047,-0.047,0,,,,,,,,,19h33m24.41s,293.351715,+48d26m40.7s,48.444641,,,,,5631,200,0,0,0.84,,0,0,0.8,0.36,0,0,,,Kepler-339 d,1,0,0,0,0,0,,,,,1.17,0.53,-0.53,0,0.1421,0.005,-0.005,0,2014,3,0,http://exoplanet.eu/catalog/kepler-339_d/,http://exoplanets.org/detail/Kepler-339_d,,,,,,,,,,,,,,,
1427,Kepler-340,b,Transit,2,14.844387,0.000473,-0.000473,0,,,,,,,,,0.226,0.054,-0.054,0,,,,,,,,,19h43m44.03s,295.933472,+40d18m02.1s,40.300571,,,,,6620,376,0,0,2.11,,0,0,1.85,0.42,0,0,,,Kepler-340 b,1,0,0,0,0,0,,,,,2.53,0.6,-0.6,0,0.2344,0.0229,-0.0229,0,2014,3,0,http://exoplanet.eu/catalog/kepler-340_b/,http://exoplanets.org/detail/Kepler-340_b,,,,,-0.3,,,-2.1,,,,,,,
1428,Kepler-340,c,Transit,2,22.824669,0.000481,-0.000481,0,,,,,,,,,0.301,0.069,-0.069,0,,,,,,,,,19h43m44.03s,295.933472,+40d18m02.1s,40.300571,,,,,6620,376,0,0,2.11,,0,0,1.85,0.42,0,0,,,Kepler-340 c,1,0,0,0,0,0,,,,,3.37,0.77,-0.77,0,0.2756,0.0141,-0.0141,0,2014,3,0,http://exoplanet.eu/catalog/kepler-340_c/,http://exoplanets.org/detail/Kepler-340_c,,,,,-0.3,,,-2.1,,,,,,,
1429,Kepler-341,b,Transit,4,5.195528,0.000053,-0.000053,0,,,,,,,,,0.105,0.055,-0.055,0,,,,,,,,,19h19m26.78s,289.861572,+43d28m22.0s,43.472775,,,,,6012,200,0,0,0.94,,0,0,1.02,0.52,0,0,,,Kepler-341 b,1,0,0,0,0,0,,,,,1.18,0.62,-0.62,0,0.159,0.0062,-0.0062,0,2014,3,0,http://exoplanet.eu/catalog/kepler-341_b/,http://exoplanets.org/detail/Kepler-341_b,,,,,,,,,,,,,,,
1430,Kepler-341,c,Transit,4,8.01041,0.000049,-0.000049,0,,,,,,,,,0.152,0.077,-0.077,0,,,,,,,,,19h19m26.78s,289.861572,+43d28m22.0s,43.472775,,,,,6012,200,0,0,0.94,,0,0,1.02,0.52,0,0,,,Kepler-341 c,1,0,0,0,0,0,,,,,1.7,0.86,-0.86,0,0.1757,0.0042,-0.0042,0,2014,3,0,http://exoplanet.eu/catalog/kepler-341_c/,http://exoplanets.org/detail/Kepler-341_c,,,,,,,,,,,,,,,
1431,Kepler-341,d,Transit,4,27.666313,0.000297,-0.000297,0,,,,,,,,,0.165,0.084,-0.084,0,,,,,,,,,19h19m26.78s,289.861572,+43d28m22.0s,43.472775,,,,,6012,200,0,0,0.94,,0,0,1.02,0.52,0,0,,,Kepler-341 d,1,0,0,0,0,0,,,,,1.85,0.94,-0.94,0,0.252,0.0086,-0.0086,0,2014,3,0,http://exoplanet.eu/catalog/kepler-341_d/,http://exoplanets.org/detail/Kepler-341_d,,,,,,,,,,,,,,,
1432,Kepler-341,e,Transit,4,42.473269,0.000633,-0.000633,0,,,,,,,,,0.178,0.092,-0.092,0,,,,,,,,,19h19m26.78s,289.861572,+43d28m22.0s,43.472775,,,,,6012,200,0,0,0.94,,0,0,1.02,0.52,0,0,,,Kepler-341 e,1,0,0,0,0,0,,,,,1.99,1.03,-1.03,0,0.2987,0.0103,-0.0103,0,2014,3,0,http://exoplanet.eu/catalog/kepler-341_e/,http://exoplanets.org/detail/Kepler-341_e,,,,,,,,,,,,,,,
1433,Kepler-342,b,Transit,3,15.170318,0.000059,-0.000059,0,,,,,,,,,0.201,0.036,-0.036,0,,,,,,,,,19h30m42.74s,292.67807,+46d43m36.2s,46.726715,,,,,6175,100,0,0,1.13,,0,0,1.47,0.26,0,0,,,Kepler-342 b,1,0,0,0,0,0,,,,,2.25,0.4,-0.4,0,0.1673,0.003,-0.003,0,2014,3,0,http://exoplanet.eu/catalog/kepler-342_b/,http://exoplanets.org/detail/Kepler-342_b,,,,,,,,,,,,,,,
1434,Kepler-342,c,Transit,3,26.234138,0.000163,-0.000163,0,,,,,,,,,0.175,0.031,-0.031,0,,,,,,,,,19h30m42.74s,292.67807,+46d43m36.2s,46.726715,,,,,6175,100,0,0,1.13,,0,0,1.47,0.26,0,0,,,Kepler-342 c,1,0,0,0,0,0,,,,,1.96,0.35,-0.35,0,0.1015,0.0047,-0.0047,0,2014,3,0,http://exoplanet.eu/catalog/kepler-342_c/,http://exoplanets.org/detail/Kepler-342_c,,,,,,,,,,,,,,,
1435,Kepler-342,d,Transit,3,39.459357,0.000375,-0.000375,0,,,,,,,,,0.222,0.043,-0.043,0,,,,,,,,,19h30m42.74s,292.67807,+46d43m36.2s,46.726715,,,,,6175,100,0,0,1.13,,0,0,1.47,0.26,0,0,,,Kepler-342 d,1,0,0,0,0,0,,,,,2.49,0.48,-0.48,0,0.3402,0.0056,-0.0056,0,2014,3,0,http://exoplanet.eu/catalog/kepler-342_d/,http://exoplanets.org/detail/Kepler-342_d,,,,,,,,,,,,,,,
1436,Kepler-343,b,Transit,2,8.96855,0.000058,-0.000058,0,,,,,,,,,0.215,0.045,-0.045,0,,,,,,,,,19h27m50.57s,291.960693,+42d25m58.8s,42.433006,,,,,5807,100,0,0,1.04,,0,0,1.43,0.26,0,0,,,Kepler-343 b,1,0,0,0,0,0,,,,,2.41,0.51,-0.51,0,0.1803,0.0047,-0.0047,0,2014,3,0,http://exoplanet.eu/catalog/kepler-343_b/,http://exoplanets.org/detail/Kepler-343_b,,,,,,,,,,,,,,,
1437,Kepler-343,c,Transit,2,23.22182,0.000234,-0.000234,0,,,,,,,,,0.18,0.034,-0.034,0,,,,,,,,,19h27m50.57s,291.960693,+42d25m58.8s,42.433006,,,,,5807,100,0,0,1.04,,0,0,1.43,0.26,0,0,,,Kepler-343 c,1,0,0,0,0,0,,,,,2.02,0.38,-0.38,0,0.1128,0.0084,-0.0084,0,2014,3,0,http://exoplanet.eu/catalog/kepler-343_c/,http://exoplanets.org/detail/Kepler-343_c,,,,,,,,,,,,,,,
1438,Kepler-344,b,Transit,2,21.963945,0.000108,-0.000108,0,,,,,,,,,0.233,0.109,-0.109,0,,,,,,,,,19h29m59.91s,292.499634,+46d19m27.9s,46.324406,,,,,5774,200,0,0,0.9,,0,0,0.98,0.45,0,0,,,Kepler-344 b,1,0,0,0,0,0,,,,,2.61,1.22,-1.22,0,0.1115,0.0036,-0.0036,0,2014,3,0,http://exoplanet.eu/catalog/kepler-344_b/,http://exoplanets.org/detail/Kepler-344_b,,,,,,,,,,,,,,,
1439,Kepler-344,c,Transit,2,125.596809,0.001728,-0.001728,0,,,,,,,,,0.263,0.123,-0.123,0,,,,,,,,,19h29m59.91s,292.499634,+46d19m27.9s,46.324406,,,,,5774,200,0,0,0.9,,0,0,0.98,0.45,0,0,,,Kepler-344 c,1,0,0,0,0,0,,,,,2.95,1.38,-1.38,0,0.3139,0.0084,-0.0084,0,2014,3,0,http://exoplanet.eu/catalog/kepler-344_c/,http://exoplanets.org/detail/Kepler-344_c,,,,,,,,,,,,,,,
1440,Kepler-345,b,Transit,2,7.415563,0.000054,-0.000054,0,,,,,,,,,0.066,0.005,-0.005,0,,,,,,,,,19h40m54.91s,295.22879,+45d58m15.7s,45.97102,,,,,4504,100,0,0,0.59,,0,0,0.62,0.03,0,0,,,Kepler-345 b,1,0,0,0,0,0,,,,,0.74,0.06,-0.06,0,0.0821,0.0052,-0.0052,0,2014,3,0,http://exoplanet.eu/catalog/kepler-345_b/,http://exoplanets.org/detail/Kepler-345_b,,,,,,,,,,,,,,,
1441,Kepler-345,c,Transit,2,9.387427,0.000028,-0.000028,0,,,,,,,,,0.107,0.006,-0.006,0,,,,,,,,,19h40m54.91s,295.22879,+45d58m15.7s,45.97102,,,,,4504,100,0,0,0.59,,0,0,0.62,0.03,0,0,,,Kepler-345 c,1,0,0,0,0,0,,,,,1.2,0.07,-0.07,0,0.0648,0.0023,-0.0023,0,2014,3,0,http://exoplanet.eu/catalog/kepler-345_c/,http://exoplanets.org/detail/Kepler-345_c,,,,,,,,,,,,,,,
1442,Kepler-346,b,Transit,2,6.511127,0.000017,-0.000017,0,,,,,,,,,0.237,0.111,-0.111,0,,,,,,,,,19h12m02.86s,288.011902,+46d07m03.4s,46.117607,,,,,6033,200,0,0,0.97,,0,0,1.02,0.48,0,0,,,Kepler-346 b,1,0,0,0,0,0,,,,,2.66,1.24,-1.24,0,0.0629,0.0022,-0.0022,0,2014,3,0,http://exoplanet.eu/catalog/kepler-346_b/,http://exoplanets.org/detail/Kepler-346_b,,,,,,,,,,,,,,,
1443,Kepler-346,c,Transit,2,23.851549,0.000098,-0.000098,0,,,,,,,,,0.274,0.13,-0.13,0,,,,,,,,,19h12m02.86s,288.011902,+46d07m03.4s,46.117607,,,,,6033,200,0,0,0.97,,0,0,1.02,0.48,0,0,,,Kepler-346 c,1,0,0,0,0,0,,,,,3.07,1.46,-1.46,0,0.0994,0.0034,-0.0034,0,2014,3,0,http://exoplanet.eu/catalog/kepler-346_c/,http://exoplanets.org/detail/Kepler-346_c,,,,,,,,,,,,,,,
1444,Kepler-347,b,Transit,2,12.79836,0.000106,-0.000106,0,,,,,,,,,0.176,0.084,-0.084,0,,,,,,,,,19h16m47.90s,289.199585,+49d18m20.6s,49.305717,,,,,6088,200,0,0,1.04,,0,0,1,0.46,0,0,,,Kepler-347 b,1,0,0,0,0,0,,,,,1.97,0.94,-0.94,0,0.2602,0.0062,-0.0062,0,2014,3,0,http://exoplanet.eu/catalog/kepler-347_b/,http://exoplanets.org/detail/Kepler-347_b,,,,,,,,,,,,,,,
1445,Kepler-347,c,Transit,2,27.320871,0.000457,-0.000457,0,,,,,,,,,0.156,0.075,-0.075,0,,,,,,,,,19h16m47.90s,289.199585,+49d18m20.6s,49.305717,,,,,6088,200,0,0,1.04,,0,0,1,0.46,0,0,,,Kepler-347 c,1,0,0,0,0,0,,,,,1.75,0.84,-0.84,0,0.1636,0.0116,-0.0116,0,2014,3,0,http://exoplanet.eu/catalog/kepler-347_c/,http://exoplanets.org/detail/Kepler-347_c,,,,,,,,,,,,,,,
1446,Kepler-348,b,Transit,2,7.05677,0.000031,-0.000031,0,,,,,,,,,0.136,0.026,-0.026,0,,,,,,,,,19h49m01.21s,297.255035,+40d32m54.1s,40.548374,,,,,6177,100,0,0,1.15,,0,0,1.36,0.25,0,0,,,Kepler-348 b,1,0,0,0,0,0,,,,,1.52,0.29,-0.29,0,0.0795,0.0033,-0.0033,0,2014,3,0,http://exoplanet.eu/catalog/kepler-348_b/,http://exoplanets.org/detail/Kepler-348_b,,,,,5.6,,,7.7,,,,,,,
1447,Kepler-348,c,Transit,2,17.265427,0.000179,-0.000179,0,,,,,,,,,0.119,0.022,-0.022,0,,,,,,,,,19h49m01.21s,297.255035,+40d32m54.1s,40.548374,,,,,6177,100,0,0,1.15,,0,0,1.36,0.25,0,0,,,Kepler-348 c,1,0,0,0,0,0,,,,,1.33,0.25,-0.25,0,0.2161,0.0066,-0.0066,0,2014,3,0,http://exoplanet.eu/catalog/kepler-348_c/,http://exoplanets.org/detail/Kepler-348_c,,,,,5.6,,,7.7,,,,,,,
1448,Kepler-349,b,Transit,2,5.929778,0.00002,-0.00002,0,,,,,,,,,0.17,0.064,-0.064,0,,,,,,,,,19h34m42.36s,293.676483,+44d36m56.1s,44.615578,,,,,5956,200,0,0,0.97,,0,0,0.93,0.35,0,0,,,Kepler-349 b,1,0,0,0,0,0,,,,,1.9,0.72,-0.72,0,0.0985,0.0027,-0.0027,0,2014,3,0,http://exoplanet.eu/catalog/kepler-349_b/,http://exoplanets.org/detail/Kepler-349_b,,,,,,,,,,,,,,,
